type,id,geometry/type,lat,lng,geometry_name,properties/name,properties/snippet
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.429,Point,153.3163846,-27.91811603,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.430,Point,153.3109147,-28.03985297,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.431,Point,153.2548926,-27.77655635,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.432,Point,153.3695859,-27.94931982,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.433,Point,153.3906772,-27.9428437,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.434,Point,153.4478234,-28.13333543,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.435,Point,153.4741609,-28.13099933,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.436,Point,153.4276001,-27.98698489,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.437,Point,153.354313,-27.92321976,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.438,Point,153.3883533,-27.90007273,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.439,Point,153.4306657,-28.02964174,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.440,Point,153.4306905,-28.02963796,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.441,Point,153.414987,-28.04696319,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.442,Point,153.4745663,-28.13061093,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.443,Point,153.382753,-27.96173105,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.444,Point,153.2746642,-27.96354439,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.445,Point,153.3659904,-28.07791017,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.446,Point,153.46687,-28.13096849,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.447,Point,153.3627299,-27.99086698,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.448,Point,153.3940798,-27.87996235,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.449,Point,153.4274099,-28.04864576,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.450,Point,153.395297,-27.96039268,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.451,Point,153.3749339,-27.94588003,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.452,Point,153.3705094,-27.9895409,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.453,Point,153.3963973,-27.98375387,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.454,Point,153.406026,-27.92676356,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.455,Point,153.2782197,-27.80407189,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.456,Point,153.4773083,-28.15393499,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.457,Point,153.4257597,-28.04777129,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.458,Point,153.2677236,-28.15231949,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.459,Point,153.3831177,-27.99452689,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.460,Point,153.3453613,-27.99448674,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.461,Point,153.395834,-27.89033218,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.462,Point,153.4082983,-27.94594731,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.463,Point,153.4035971,-27.93643494,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.464,Point,153.4943613,-28.14344035,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.465,Point,153.4298289,-27.99065712,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.466,Point,153.3529717,-28.01033129,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.467,Point,153.4651491,-28.10750772,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.468,Point,153.3797677,-27.97822248,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.469,Point,153.4485055,-28.08437115,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.470,Point,153.3645515,-27.78068203,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.471,Point,153.382822,-28.03334638,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.472,Point,153.3885183,-27.88733225,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.473,Point,153.4311574,-28.17577035,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.474,Point,153.4676958,-28.13058938,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.475,Point,153.4679466,-28.11333936,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.476,Point,153.458385,-28.10324932,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.477,Point,153.4585862,-28.10325366,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.478,Point,153.4624774,-28.1105292,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.479,Point,153.4894638,-28.150576,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.480,Point,153.4104312,-28.01123691,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.481,Point,153.3940269,-28.06779775,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.482,Point,153.4344189,-28.04257694,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.483,Point,153.5398342,-28.1688633,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.484,Point,153.2441975,-28.03454313,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.485,Point,153.4318608,-28.01583417,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.486,Point,153.4319387,-28.01552725,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.487,Point,153.4261856,-28.05953784,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.488,Point,153.4375093,-28.06315101,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.489,Point,153.3898602,-27.88407968,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.490,Point,153.388609,-27.89443172,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.491,Point,153.3772634,-27.98072353,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.492,Point,153.4140949,-28.01262656,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.493,Point,153.3404833,-27.99420128,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.494,Point,153.2739983,-27.96296175,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.495,Point,153.2484162,-27.98208602,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.496,Point,153.3609317,-27.83934849,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.497,Point,153.3575548,-27.84160654,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.498,Point,153.3877047,-28.06989471,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.499,Point,153.3999807,-28.09701992,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.500,Point,153.4753076,-28.12535899,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.501,Point,153.4178298,-28.02556232,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.502,Point,153.386022,-27.94519766,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.503,Point,153.4450898,-28.07587051,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.504,Point,153.4198763,-28.06446851,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.505,Point,153.4127825,-28.07853311,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.506,Point,153.3901416,-28.00504333,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.507,Point,153.4595144,-28.15280307,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.508,Point,153.2520697,-27.78659629,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.509,Point,153.4574275,-28.09887639,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.510,Point,153.4720331,-28.12006533,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.511,Point,153.45436,-28.09659401,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.512,Point,153.5297613,-28.17347471,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.513,Point,153.3030323,-27.9079225,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.514,Point,153.3148918,-27.87010286,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.515,Point,153.3905997,-27.9429571,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.516,Point,153.2663355,-28.19276192,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.517,Point,153.2584176,-28.18410095,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.518,Point,153.3625366,-27.98600327,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.519,Point,153.4461257,-28.08747789,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.520,Point,153.4275883,-27.98179635,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.521,Point,153.3913527,-28.00915472,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.522,Point,153.3842275,-27.95237626,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.523,Point,153.3466416,-27.9969321,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.524,Point,153.3830539,-28.07807824,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.525,Point,153.3850221,-27.95409492,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.526,Point,153.4184116,-28.05905215,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.527,Point,153.3804893,-28.08863046,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.528,Point,153.3961471,-27.97956123,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.529,Point,153.4040885,-27.97809949,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.530,Point,153.4186854,-28.09662901,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.531,Point,153.4181058,-28.09024219,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.532,Point,153.3907165,-27.99614903,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.533,Point,153.4676225,-28.11249003,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.534,Point,153.3831748,-27.92199013,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.535,Point,153.3429267,-28.01533618,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.536,Point,153.4223432,-28.07605864,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.537,Point,153.3836272,-27.97640001,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.538,Point,153.4287656,-28.10103023,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.539,Point,153.4289098,-28.1010465,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.540,Point,153.4290445,-28.10106041,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.541,Point,153.4291752,-28.1010815,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.542,Point,153.3521812,-27.99742489,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.543,Point,153.2754375,-27.93365113,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.544,Point,153.2923054,-27.81546602,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.545,Point,153.4084144,-27.94897373,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.546,Point,153.40826,-27.94507909,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.547,Point,153.3814624,-28.08848182,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.548,Point,153.3560135,-28.09415498,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.549,Point,153.4099088,-28.10191287,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.550,Point,153.3167172,-27.83420986,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.551,Point,153.3169982,-27.83425818,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.552,Point,153.440891,-28.0680132,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.553,Point,153.3114055,-27.8587487,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.554,Point,153.2479068,-27.99214883,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.555,Point,153.4126144,-28.07001043,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.556,Point,153.438153,-28.06425636,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.557,Point,153.438109,-28.06354533,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.558,Point,153.3767024,-28.07449875,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.559,Point,153.3618305,-27.78012977,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.560,Point,153.3376788,-27.92482403,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.561,Point,153.4032152,-27.96295152,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.562,Point,153.4033255,-27.96296433,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.563,Point,153.3839823,-27.97467556,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.564,Point,153.2678705,-27.80455374,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.565,Point,153.3923267,-27.98565283,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.566,Point,153.4016398,-27.90327181,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.567,Point,153.4315287,-28.01835571,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.568,Point,153.4025917,-28.03209709,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.569,Point,153.4367267,-28.052177,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.570,Point,153.4284735,-28.01001019,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.571,Point,153.3385076,-27.90933644,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.572,Point,153.4025245,-27.98895183,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.573,Point,153.4266472,-27.9619425,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.574,Point,153.4087084,-27.94894794,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.575,Point,153.5307042,-28.16968398,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.576,Point,153.2455703,-27.76375021,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.577,Point,153.4049337,-27.94387563,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.578,Point,153.4273029,-27.99703083,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.579,Point,153.4449514,-28.07509516,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.580,Point,153.3760618,-28.17347457,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.581,Point,153.3642235,-28.07781579,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.582,Point,153.4047992,-27.93744244,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.583,Point,153.4385857,-28.11112552,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.584,Point,153.4138057,-27.99601199,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.585,Point,153.4963478,-28.14837052,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.586,Point,153.3680782,-28.04631641,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.587,Point,153.4312005,-28.02999124,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.588,Point,153.4311795,-28.02986143,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.589,Point,153.4311866,-28.02992368,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.590,Point,153.4720829,-28.119847,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.591,Point,153.475729,-28.12876704,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.592,Point,153.3280354,-27.99334647,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.593,Point,153.3955053,-27.98816388,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.594,Point,153.3835482,-28.06991713,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.595,Point,153.411069,-28.10142628,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.596,Point,153.295418,-27.87245306,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.597,Point,153.3919622,-27.88561903,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.598,Point,153.4984282,-28.14706155,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.599,Point,153.3490526,-28.01910076,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.600,Point,153.5093055,-28.15866767,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.601,Point,153.3654079,-27.96215347,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.602,Point,153.3793847,-27.97824664,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.603,Point,153.4092629,-28.03261989,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.604,Point,153.4342284,-28.07366426,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.605,Point,153.3889297,-27.8944559,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.606,Point,153.5243093,-28.16679001,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.607,Point,153.3814305,-27.89945884,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.608,Point,153.3748956,-27.89506264,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.609,Point,153.3989818,-27.89500173,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.610,Point,153.3160748,-27.90706534,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.611,Point,153.3912765,-28.03212175,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.612,Point,153.4279734,-27.99388558,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.613,Point,153.3878667,-28.07040021,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.614,Point,153.4286004,-28.1412863,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.615,Point,153.3668583,-28.04631227,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.616,Point,153.2922921,-27.81543446,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.617,Point,153.3534327,-28.01825616,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.618,Point,153.3544801,-28.02279294,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.619,Point,153.4101438,-28.08811904,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.620,Point,153.3759757,-27.9317653,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.621,Point,153.5174485,-28.16448412,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.622,Point,153.3854633,-27.94810388,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.623,Point,153.4073236,-27.96314339,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.624,Point,153.3954776,-27.96174137,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.625,Point,153.3882516,-28.07396067,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.626,Point,153.4774104,-28.12882852,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.627,Point,153.3257816,-27.90749378,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.628,Point,153.3926344,-28.01015811,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.629,Point,153.399738,-27.99596516,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.630,Point,153.399979,-27.9954612,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.631,Point,153.3024465,-27.85725472,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.632,Point,153.2974748,-27.85705064,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.633,Point,153.3764368,-27.92616648,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.634,Point,153.394522,-27.96536221,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.635,Point,153.4820953,-28.15090006,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.636,Point,153.3696202,-27.99318386,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.637,Point,153.4161275,-28.0477324,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.638,Point,153.4173925,-28.0657991,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.639,Point,153.3263431,-27.91014766,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.640,Point,153.2967697,-27.87469238,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.641,Point,153.3767678,-27.97102251,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.642,Point,153.426625,-28.00050551,geom,SHELTER_BUS,
Feature,ckan_be880d63_175a_4383_b0f2_ef88b831eba9.643,Point,153.426654,-28.00034685,geom,SHELTER_BUS,
